SentenceID,Category_UZ,Category_EN,Word,Segmented,Stem,Lemma,Feautures
1354,Sport,Sport,tegdi,teg/di,teg,teg,"[{'word': 'tegdi', 'stem': 'teg', 'lemma': 'teg', 'pos': 'VERB', 'id': '299', 'affix': 'di', 'affixed': 'di', 'tense': 'Past', 'person': '3', 'verb_func': 'Finite', 'impulsion': 'Message'}]"
1355,Sport,Sport,jurnalist,jurnalist/,jurnalist,jurnalist,"[{'word': 'jurnalist', 'stem': 'jurnalist', 'lemma': 'jurnalist', 'pos': 'Undefined'}]"
1355,Sport,Sport,bugun,bugun/,bugun,bugun,"[{'word': 'bugun', 'stem': 'bugun', 'lemma': 'bugun', 'pos': 'Undefined'}]"
1356,Sport,Sport,uz,uz/,uz,uz,"[{'word': 'uz', 'stem': 'uz', 'lemma': 'uz', 'pos': 'Undefined'}]"
1356,Sport,Sport,ga,ga/,ga,ga,"[{'word': 'ga', 'stem': 'ga', 'lemma': 'ga', 'pos': 'Undefined'}]"
1356,Sport,Sport,holat,holat/,holat,holat,"[{'word': 'holat', 'stem': 'holat', 'lemma': 'holat', 'pos': 'Undefined'}]"
1356,Sport,Sport,yuzasidan,yuza/sidan,yuza,yuza,"[{'word': 'yuzasidan', 'stem': 'yuza', 'lemma': 'yuza', 'pos': 'NOUN', 'id': '170', 'affix': '(S)idan', 'affixed': 'sidan', 'possession': '3', 'cases': 'Ablative'}]"
1356,Sport,Sport,maï¿½ï¿½,maï¿½ï¿½ï,maï¿½ï¿½,maï¿½ï¿½,"[{'word': 'maï¿½ï¿½ï¿½lumot', 'stem': 'maï¿½ï¿½ï¿½lumot', 'lemma': 'maï¿½ï¿½ï¿½lumo"
1356,Sport,Sport,berdi,ber/di,ber,ber,"[{'word': 'berdi', 'stem': 'ber', 'lemma': 'ber', 'pos': 'VERB', 'id': '299', 'affix': 'di', 'affixed': 'di', 'tense': 'Past', 'person': '3', 'verb_func': 'Finite', 'impulsion': 'Message'}]"
1357,Sport,Sport,fotomuxbir,fotomuxb/ir,fotomuxb,fotomuxb,"[{'word': 'fotomuxbir', 'stem': 'fotomuxb', 'lemma': 'fotomuxb', 'pos': 'VERB', 'id': '1689', 'affix': 'Ar', 'affixed': 'ir', 'verb_voice1': 'Causative'}]"
1357,Sport,Sport,o,o/,o,o,"[{'word': 'o', 'stem': 'o', 'lemma': 'o', 'pos': 'Undefined'}]"
1357,Sport,Sport,yin,yin/,yin,yin,"[{'word': 'yin', 'stem': 'yin', 'lemma': 'yin', 'pos': 'Undefined'}]"
1357,Sport,Sport,paytida,payt/ida,payt,payt,"[{'word': 'paytida', 'stem': 'payt', 'lemma': 'payt', 'pos': 'NOUN', 'id': '173', 'affix': '(S)ida', 'affixed': 'ida', 'possession': '3', 'cases': 'Locative'}]"
1357,Sport,Sport,qorniga,qorn/iga,qorn,qorn,"[{'word': 'qorniga', 'stem': 'qorn', 'lemma': 'qorn', 'pos': 'NOUN', 'id': '169', 'affix': '(S)iga', 'affixed': 'iga', 'possession': '3', 'cases': 'Dative'}]"
1357,Sport,Sport,tosh,tosh/,tosh,tosh,"[{'word': 'tosh', 'stem': 'tosh', 'lemma': 'tosh', 'pos': 'Undefined'}]"
1357,Sport,Sport,kelib,kel/ib,kel,kel,"[{'word': 'kelib', 'stem': 'kel', 'lemma': 'kel', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'ib'}]"
1357,Sport,Sport,tekkanini,tek/kanini,tek,tek,"[{'word': 'tekkanini', 'stem': 'tek', 'lemma': 'tek', 'pos': 'VERB', 'id': '271', 'affix': 'Ganini', 'affixed': 'kanini'}]"
1357,Sport,Sport,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
1357,Sport,Sport,hushini,hush/ini,hush,hush,"[{'word': 'hushini', 'stem': 'hush', 'lemma': 'hush', 'pos': 'NOUN', 'id': '171', 'affix': '(S)ini', 'affixed': 'ini', 'possession': '3', 'cases': 'Accusative'}]"
1357,Sport,Sport,yo,yo/,yo,yo,"[{'word': 'yo', 'stem': 'yo', 'lemma': 'yo', 'pos': 'CNJ'}]"
1357,Sport,Sport,qotganini,qot/ganini,qot,qot,"[{'word': 'qotganini', 'stem': 'qot', 'lemma': 'qot', 'pos': 'VERB', 'id': '271', 'affix': 'Ganini', 'affixed': 'ganini'}]"
1357,Sport,Sport,maï¿½ï,maï¿½ï¿,maï¿½ï,maï¿½ï,"[{'word': 'maï¿½ï¿½ï¿½lum', 'stem': 'maï¿½ï¿½ï¿½lum', 'lemma': 'maï¿½ï¿"
1357,Sport,Sport,qildi,qil/di,qil,qil,"[{'word': 'qildi', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '299', 'affix': 'di', 'affixed': 'di', 'tense': 'Past', 'person': '3', 'verb_func': 'Finite', 'impulsion': 'Message'}]"
1358,Sport,Sport,hushimni,hush/imni,hush,hush,"[{'word': 'hushimni', 'stem': 'hush', 'lemma': 'hush', 'pos': 'NOUN', 'id': '353', 'affix': '(i)mni', 'affixed': 'imni', 'possession': '1', 'cases': 'Accusative', 'singular': True}]"
1358,Sport,Sport,yo,yo/,yo,yo,"[{'word': 'yo', 'stem': 'yo', 'lemma': 'yo', 'pos': 'CNJ'}]"
1358,Sport,Sport,qotdim,qot/dim,qot,qot,"[{'word': 'qotdim', 'stem': 'qot', 'lemma': 'qot', 'pos': 'VERB', 'id': '175', 'affix': 'dim', 'affixed': 'dim', 'tense': 'Past', 'person': '1', 'verb_func': 'Finite', 'singular': True}]"
1359,Sport,Sport,o,o/,o,o,"[{'word': 'o', 'stem': 'o', 'lemma': 'o', 'pos': 'Undefined'}]"
1359,Sport,Sport,zimga,zim/ga,zim,zim,"[{'word': 'zimga', 'stem': 'zim', 'lemma': 'zim', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
1359,Sport,Sport,kelib,kel/ib,kel,kel,"[{'word': 'kelib', 'stem': 'kel', 'lemma': 'kel', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'ib'}]"
1359,Sport,Sport,qarasam,qara/sam,qara,qara,"[{'word': 'qarasam', 'stem': 'qara', 'lemma': 'qara', 'pos': 'VERB', 'id': '187', 'affix': 'sam', 'affixed': 'sam', 'tense': 'Future', 'person': '1', 'verb_func': 'Finite', 'impulsion': 'Conditional', 'singular': True}]"
1359,Sport,Sport,nasilka,nasilka/,nasilka,nasilka,"[{'word': 'nasilka', 'stem': 'nasilka', 'lemma': 'nasilka', 'pos': 'Undefined'}]"
1359,Sport,Sport,da,da/,da,da,"[{'word': 'da', 'stem': 'da', 'lemma': 'da', 'pos': 'Undefined'}]"
1359,Sport,Sport,olib,ol/ib,ol,ol,"[{'word': 'olib', 'stem': 'ol', 'lemma': 'ol', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'ib'}]"
1359,Sport,Sport,chiqib,chiq/ib,chiq,chiq,"[{'word': 'chiqib', 'stem': 'chiq', 'lemma': 'chiq', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'ib'}]"
1359,Sport,Sport,ketishyapti,ketish/yapti,ketish,ketish,"[{'word': 'ketishyapti', 'stem': 'ketish', 'lemma': 'ketish', 'pos': 'VERB', 'id': '276', 'affix': 'yapti', 'affixed': 'yapti', 'tense': 'Present', 'person': '3', 'verb_func': 'Finite', 'singular': True}]"
1360,Sport,Sport,otilayotgan,ot/ilayotgan,ot,ot,"[{'word': 'otilayotgan', 'stem': 'ot', 'lemma': 'ot', 'pos': 'VERB', 'id': '1585', 'affix': '(i)layotgan', 'affixed': 'ilayotgan', 'tense': 'Present', 'person': '3', 'verb_func': 'Participle'}]"
1360,Sport,Sport,toshlardan,tosh/lardan,tosh,tosh,"[{'word': 'toshlardan', 'stem': 'tosh', 'lemma': 'tosh', 'pos': 'NOUN', 'id': '12', 'affix': 'lardan', 'affixed': 'lardan', 'cases': 'Ablative', 'plural': True}]"
1360,Sport,Sport,yashirinib,yashir/inib,yashir,yashir,"[{'word': 'yashirinib', 'stem': 'yashir', 'lemma': 'yashir', 'pos': 'VERB', 'id': '804', 'affix': '(i)nib', 'affixed': 'inib', 'impulsion': 'Message'}]"
1360,Sport,Sport,bo,bo/,bo,bo,"[{'word': 'bo', 'stem': 'bo', 'lemma': 'bo', 'pos': 'Undefined'}]"
1360,Sport,Sport,lgandik,lgan/dik,lgan,lgan,"[{'word': 'lgandik', 'stem': 'lgan', 'lemma': 'lgan', 'pos': 'VERB', 'id': '174', 'affix': 'dik', 'affixed': 'dik', 'tense': 'Past', 'person': '1', 'verb_func': 'Finite', 'plural': True}]"
1360,Sport,Sport,ammo,ammo/,ammo,ammo,"[{'word': 'ammo', 'stem': 'ammo', 'lemma': 'ammo', 'pos': 'CNJ'}]"
1360,Sport,Sport,otilgan,ot/ilgan,ot,ot,"[{'word': 'otilgan', 'stem': 'ot', 'lemma': 'ot', 'pos': 'VERB', 'id': '828', 'affix': '(i)lgan', 'affixed': 'ilgan', 'tense': 'Past', 'person': '3', 'verb_func': 'Participle'}, {'word': 'otilgan', 'stem': 'ot', 'lemma': 'ot', 'pos': 'VERB', 'id': '1604', 'affix': 'ilgan', 'affixed': 'ilgan'}]"
1360,Sport,Sport,toshlarni,tosh/larni,tosh,tosh,"[{'word': 'toshlarni', 'stem': 'tosh', 'lemma': 'tosh', 'pos': 'NOUN', 'id': '20', 'affix': 'larni', 'affixed': 'larni', 'cases': 'Accusative', 'plural': True}]"
1360,Sport,Sport,bittasi,bit/tasi,bit,bir,"[{'word': 'bittasi', 'stem': 'bir', 'lemma': 'bir', 'pos': 'NUM', 'id': '1641', 'affix': 'tasi', 'affixed': 'tasi'}]"
1360,Sport,Sport,menga,men/ga,men,men,"[{'word': 'menga', 'stem': 'men', 'lemma': 'men', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
1360,Sport,Sport,tegdi,teg/di,teg,teg,"[{'word': 'tegdi', 'stem': 'teg', 'lemma': 'teg', 'pos': 'VERB', 'id': '299', 'affix': 'di', 'affixed': 'di', 'tense': 'Past', 'person': '3', 'verb_func': 'Finite', 'impulsion': 'Message'}]"
1360,Sport,Sport,turganimda,tur/ganimda,tur,tur,"[{'word': 'turganimda', 'stem': 'tur', 'lemma': 'tur', 'pos': 'VERB', 'id': '293', 'affix': 'Ganimda', 'affixed': 'ganimda'}]"
1361,Sport,Sport,bilmay,bil/may,bil,bil,"[{'word': 'bilmay', 'stem': 'bil', 'lemma': 'bil', 'pos': 'VERB', 'id': '242', 'affix': 'may', 'affixed': 'may', 'negative': True}]"
1361,Sport,Sport,qoldim,qol/dim,qol,qol,"[{'word': 'qoldim', 'stem': 'qol', 'lemma': 'qol', 'pos': 'VERB', 'id': '175', 'affix': 'dim', 'affixed': 'dim', 'tense': 'Past', 'person': '1', 'verb_func': 'Finite', 'singular': True}]"
1362,Sport,Sport,afc,afc/,afc,afc,"[{'word': 'afc', 'stem': 'afc', 'lemma': 'afc', 'pos': 'Undefined'}]"
1362,Sport,Sport,vakillari,vakil/lari,vakil,vakil,"[{'word': 'vakillari', 'stem': 'vakil', 'lemma': 'vakil', 'pos': 'NOUN', 'id': '14', 'affix': 'lari', 'affixed': 'lari', 'possession': '3', 'plural': True}]"
1362,Sport,Sport,bilan,bilan/,bilan,bilan,"[{'word': 'bilan', 'stem': 'bilan', 'lemma': 'bilan', 'pos': 'ADP'}]"
1362,Sport,Sport,gaplashib,gaplash/ib,gaplash,gaplash,"[{'word': 'gaplashib', 'stem': 'gaplash', 'lemma': 'gaplash', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'ib'}]"
1362,Sport,Sport,turganimizda,tur/ganimizda,tur,tur,"[{'word': 'turganimizda', 'stem': 'tur', 'lemma': 'tur', 'pos': 'VERB', 'id': '427', 'affix': 'Ganimizda', 'affixed': 'ganimizda'}]"
1362,Sport,Sport,bitta,bit/ta,bit,bir,"[{'word': 'bitta', 'stem': 'bir', 'lemma': 'bir', 'pos': 'NUM', 'id': '389', 'affix': 'ta', 'affixed': 'ta'}]"
1362,Sport,Sport,tosh,tosh/,tosh,tosh,"[{'word': 'tosh', 'stem': 'tosh', 'lemma': 'tosh', 'pos': 'Undefined'}]"
1362,Sport,Sport,o,o/,o,o,"[{'word': 'o', 'stem': 'o', 'lemma': 'o', 'pos': 'Undefined'}]"
1362,Sport,Sport,rtamizdan,rta/mizdan,rta,rta,"[{'word': 'rtamizdan', 'stem': 'rta', 'lemma': 'rta', 'pos': 'NOUN', 'id': '334', 'affix': '(i)mizdan', 'affixed': 'mizdan', 'possession': '1', 'cases': 'Ablative', 'plural': True}]"
1362,Sport,Sport,o,o/,o,o,"[{'word': 'o', 'stem': 'o', 'lemma': 'o', 'pos': 'Undefined'}]"
1362,Sport,Sport,tib,tib/,tib,tib,"[{'word': 'tib', 'stem': 'tib', 'lemma': 'tib', 'pos': 'Undefined'}]"
1362,Sport,Sport,ketdi,ket/di,ket,ket,"[{'word': 'ketdi', 'stem': 'ket', 'lemma': 'ket', 'pos': 'VERB', 'id': '299', 'affix': 'di', 'affixed': 'di', 'tense': 'Past', 'person': '3', 'verb_func': 'Finite', 'impulsion': 'Message'}]"
1363,Sport,Sport,yaxshiyam,yaxshiya/m,yaxshiya,yaxshiya,"[{'word': 'yaxshiyam', 'stem': 'yaxshiya', 'lemma': 'yaxshiya', 'pos': 'NOUN', 'id': '1', 'affix': '(i)m', 'affixed': 'm', 'possession': '1', 'singular': True}]"
1363,Sport,Sport,hech,hech/,hech,hech,"[{'word': 'hech', 'stem': 'hech', 'lemma': 'hech', 'pos': 'PRT'}]"
1363,Sport,Sport,kimga,kim/ga,kim,kim,"[{'word': 'kimga', 'stem': 'kim', 'lemma': 'kim', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
1363,Sport,Sport,tegmadi,teg/madi,teg,teg,"[{'word': 'tegmadi', 'stem': 'teg', 'lemma': 'teg', 'pos': 'VERB', 'id': '375', 'affix': 'madi', 'affixed': 'madi', 'impulsion': 'Message', 'negative': True}]"
1364,Sport,Sport,kechagi,kechag/i,kechag,kechag,"[{'word': 'kechagi', 'stem': 'kechag', 'lemma': 'kechag', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
1364,Sport,Sport,tekshiruvlardan,tekshiruv/lardan,tekshiruv,tekshiruv,"[{'word': 'tekshiruvlardan', 'stem': 'tekshiruv', 'lemma': 'tekshiruv', 'pos': 'NOUN', 'id': '12', 'affix': 'lardan', 'affixed': 'lardan', 'cases': 'Ablative', 'plural': True}]"
1364,Sport,Sport,keyin,keyin/,keyin,keyin,"[{'word': 'keyin', 'stem': 'keyin', 'lemma': 'keyin', 'pos': 'Undefined'}]"
1364,Sport,Sport,tosh,tosh/,tosh,tosh,"[{'word': 'tosh', 'stem': 'tosh', 'lemma': 'tosh', 'pos': 'Undefined'}]"
1364,Sport,Sport,qovurg,qovurg/,qovurg,qovurg,"[{'word': 'qovurg', 'stem': 'qovurg', 'lemma': 'qovurg', 'pos': 'Undefined'}]"
1364,Sport,Sport,amni,amn/i,amn,amn,"[{'word': 'amni', 'stem': 'amn', 'lemma': 'amn', 'pos': 'NOUN', 'id': '5', 'affix': '(S)i', 'affixed': 'i', 'possession': '3'}]"
1364,Sport,Sport,jarohatlaganini,jarohatla/ganini,jarohatla,jarohatla,"[{'word': 'jarohatlaganini', 'stem': 'jarohatla', 'lemma': 'jarohatla', 'pos': 'VERB', 'id': '271', 'affix': 'Ganini', 'affixed': 'ganini'}]"
1364,Sport,Sport,ko,ko/,ko,ko,"[{'word': 'ko', 'stem': 'ko', 'lemma': 'ko', 'pos': 'Undefined'}]"
1364,Sport,Sport,rsatdi,rsa/tdi,rsa,rsa,"[{'word': 'rsatdi', 'stem': 'rsa', 'lemma': 'rsa', 'pos': 'VERB', 'id': '416', 'affix': '(i)tdi', 'affixed': 'tdi', 'tense': 'Past', 'impulsion': 'Message'}]"
1365,Sport,Sport,jigarga,jigar/ga,jigar,jigar,"[{'word': 'jigarga', 'stem': 'jigar', 'lemma': 'jigar', 'pos': 'VERB', 'id': '6', 'affix': 'Ga', 'affixed': 'ga'}]"
1365,Sport,Sport,va,va/,va,va,"[{'word': 'va', 'stem': 'va', 'lemma': 'va', 'pos': 'CNJ'}]"
1365,Sport,Sport,ichki,ichki/,ichki,ichki,"[{'word': 'ichki', 'stem': 'ichki', 'lemma': 'ichki', 'pos': 'Undefined'}]"
1365,Sport,Sport,organizmimga,organizm/imga,organizm,organizm,"[{'word': 'organizmimga', 'stem': 'organizm', 'lemma': 'organizm', 'pos': 'NOUN', 'id': '352', 'affix': '(i)mga', 'affixed': 'imga', 'possession': '1', 'cases': 'Dative', 'singular': True}]"
1365,Sport,Sport,zarar,zar/ar,zar,zar,"[{'word': 'zarar', 'stem': 'zar', 'lemma': 'zar', 'pos': 'VERB', 'id': '1689', 'affix': 'Ar', 'affixed': 'ar', 'verb_voice1': 'Causative'}]"
1365,Sport,Sport,etishidan,et/ishidan,et,et,"[{'word': 'etishidan', 'stem': 'et', 'lemma': 'et', 'pos': 'VERB', 'id': '545', 'affix': '(i)shidan', 'affixed': 'ishidan'}]"
1365,Sport,Sport,qovurg,qovurg/,qovurg,qovurg,"[{'word': 'qovurg', 'stem': 'qovurg', 'lemma': 'qovurg', 'pos': 'Undefined'}]"
1365,Sport,Sport,am,am/,am,am,"[{'word': 'am', 'stem': 'am', 'lemma': 'am', 'pos': 'Undefined'}]"
1365,Sport,Sport,himoya,himoya/,himoya,himoya,"[{'word': 'himoya', 'stem': 'himoya', 'lemma': 'himoya', 'pos': 'Undefined'}]"
1365,Sport,Sport,qilib,qil/ib,qil,qil,"[{'word': 'qilib', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'ib'}]"
1365,Sport,Sport,qolibdi,qol/ibdi,qol,qol,"[{'word': 'qolibdi', 'stem': 'qol', 'lemma': 'qol', 'pos': 'VERB', 'id': '447', 'affix': '(i)bdi', 'affixed': 'ibdi', 'tense': 'Past', 'person': '3', 'verb_func': 'Adverbial', 'impulsion': 'Message'}]"
1366,Sport,Sport,muxlislardan,muxlis/lardan,muxlis,muxlis,"[{'word': 'muxlislardan', 'stem': 'muxlis', 'lemma': 'muxlis', 'pos': 'NOUN', 'id': '12', 'affix': 'lardan', 'affixed': 'lardan', 'cases': 'Ablative', 'plural': True}]"
1366,Sport,Sport,iltimos,iltimos/,iltimos,iltimos,"[{'word': 'iltimos', 'stem': 'iltimos', 'lemma': 'iltimos', 'pos': 'Undefined'}]"
1366,Sport,Sport,qilib,qil/ib,qil,qil,"[{'word': 'qilib', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '213', 'affix': '(i)b', 'affixed': 'ib'}]"
1366,Sport,Sport,qolardim,qol/ardim,qol,qol,"[{'word': 'qolardim', 'stem': 'qol', 'lemma': 'qol', 'pos': 'VERB', 'id': '1696', 'affix': '(a)rdim', 'affixed': 'ardim', 'impulsion': 'Imperative', 'singular': True}, {'word': 'qolardim', 'stem': 'qol', 'lemma': 'qol', 'pos': 'VERB', 'id': '1100', 'affix': 'Ardim', 'affixed': 'ardim', 'verb_voice1': 'Causative'}]"
1367,Sport,Sport,boshqa,boshqa/,boshqa,boshqa,"[{'word': 'boshqa', 'stem': 'boshqa', 'lemma': 'boshqa', 'pos': 'ADJ'}]"
1367,Sport,Sport,bunday,bun/day,bun,bu,"[{'word': 'bunday', 'stem': 'bu', 'lemma': 'bu', 'pos': 'VERB', 'id': '402', 'affix': 'day', 'affixed': 'day'}]"
1367,Sport,Sport,ish,ish/,ish,ish,"[{'word': 'ish', 'stem': 'ish', 'lemma': 'ish', 'pos': 'Undefined'}]"
1367,Sport,Sport,qilmang,qil/mang,qil,qil,"[{'word': 'qilmang', 'stem': 'qil', 'lemma': 'qil', 'pos': 'VERB', 'id': '1437', 'affix': 'mang', 'affixed': 'mang', 'negative': True}]"
1368,Sport,Sport,o,o/,o,o,"[{'word': 'o', 'stem': 'o', 'lemma': 'o', 'pos': 'Undefined'}]"
1368,Sport,Sport,sha,sha/,sha,sha,"[{'word': 'sha', 'stem': 'sha', 'lemma': 'sha', 'pos': 'Undefined'}]"
1368,Sport,Sport,erda,er/da,er,er,"[{'word': 'erda', 'stem': 'er', 'lemma': 'er', 'pos': 'VERB', 'id': '7', 'affix': 'da', 'affixed': 'da'}]"
1368,Sport,Sport,sizning,siz/ning,siz,siz,"[{'word': 'sizning', 'stem': 'siz', 'lemma': 'siz', 'pos': 'NOUN', 'id': '24', 'affix': 'ning', 'affixed': 'ning', 'cases': 'Genitive', 'singular': True}, {'word': 'sizning', 'stem': 'siz', 'lemma': 'siz', 'pos': 'PRN', 'id': '1781', 'affix': 'ning', 'affixed': 'ning', 'cases': 'Genitive'}]"
1368,Sport,Sport,o,o/,o,o,"[{'word': 'o', 'stem': 'o', 'lemma': 'o', 'pos': 'Undefined'}]"
1368,Sport,Sport,zingiz,zingiz/,zingiz,zingiz,"[{'word': 'zingiz', 'stem': 'zingiz', 'lemma': 'zingiz', 'pos': 'Undefined'}]"
1368,Sport,Sport,bo,bo/,bo,bo,"[{'word': 'bo', 'stem': 'bo', 'lemma': 'bo', 'pos': 'Undefined'}]"
1368,Sport,Sport,lib,lib/,lib,lib,"[{'word': 'lib', 'stem': 'lib', 'lemma': 'lib', 'pos': 'Undefined'}]"
1368,Sport,Sport,qolishingiz,qol/ishingiz,qol,qol,"[{'word': 'qolishingiz', 'stem': 'qol', 'lemma': 'qol', 'pos': 'VERB', 'id': '485', 'affix': '(i)shingiz', 'affixed': 'ishingiz'}]"
1368,Sport,Sport,mumkin,mumkin/,mumkin,mumkin,"[{'word': 'mumkin', 'stem': 'mumkin', 'lemma': 'mumkin', 'pos': 'Undefined'}]"
1369,Sport,Sport,boshimga,bosh/imga,bosh,bosh,"[{'word': 'boshimga', 'stem': 'bosh', 'lemma': 'bosh', 'pos': 'NOUN', 'id': '352', 'affix': '(i)mga', 'affixed': 'imga', 'possession': '1', 'cases': 'Dative', 'singular': True}]"
1369,Sport,Sport,tekkanda,tek/kanda,tek,tek,"[{'word': 'tekkanda', 'stem': 'tek', 'lemma': 'tek', 'pos': 'VERB', 'id': '458', 'affix': 'Ganda', 'affixed': 'kanda'}]"
1369,Sport,Sport,yoki,yoki/,yoki,yoki,"[{'word': 'yoki', 'stem': 'yoki', 'lemma': 'yoki', 'pos': 'CNJ'}]"
1369,Sport,Sport,xayotim,xayot/im,xayot,xayot,"[{'word': 'xayotim', 'stem': 'xayot', 'lemma': 'xayot', 'pos': 'NOUN', 'id': '1', 'affix': '(i)m', 'affixed': 'im', 'possession': '1', 'singular': True}]"
1369,Sport,Sport,uchun,uchun/,uchun,uchun,"[{'word': 'uchun', 'stem': 'uchun', 'lemma': 'uchun', 'pos': 'ADP'}]"
1369,Sport,Sport,xavfli,xavf/li,xavf,xavf,"[{'word': 'xavfli', 'stem': 'xavf', 'lemma': 'xavf', 'pos': 'NOUN', 'id': '711', 'affix': 'li', 'affixed': 'li'}]"
1369,Sport,Sport,holat,holat/,holat,holat,"[{'word': 'holat', 'stem': 'holat', 'lemma': 'holat', 'pos': 'Undefined'}]"
1369,Sport,Sport,bo,bo/,bo,bo,"[{'word': 'bo', 'stem': 'bo', 'lemma': 'bo', 'pos': 'Undefined'}]"
1369,Sport,Sport,lganda,lgan/da,lgan,lgan,"[{'word': 'lganda', 'stem': 'lgan', 'lemma': 'lgan', 'pos': 'VERB', 'id': '7', 'affix': 'da', 'affixed': 'da'}]"
1369,Sport,Sport,nima,nima/,nima,nima,"[{'word': 'nima', 'stem': 'nima', 'lemma': 'nima', 'pos': 'Undefined'}]"
1369,Sport,Sport,boï¿½ï¿½,boï¿½ï¿½ï,boï¿,boï¿,"[{'word': 'boï¿½ï¿½ï¿½lardi', 'stem': 'boï¿½ï¿½ï¿½l', 'lemma': 'boï¿½ï¿½ï¿½l', 'pos': 'VERB', 'id': '74', 'affix': '(a)rdi', 'affixed': 'ardi', 'tense': 'Past', 'person': '3', 'verb_func': 'Participle', 'impulsion': 'Message', 'singular': True}, {'word': 'boï¿½ï¿½ï¿½lardi', 'stem': 'boï¿½ï¿½ï¿½l', 'lemma': 'boï¿½ï¿½ï¿½l', 'pos': 'VERB', 'id': '1097', 'affix': 'Ardi', 'affixed': 'ardi', 'ver"
1369,Sport,Sport,oilamga,oila/mga,oila,oila,"[{'word': 'oilamga', 'stem': 'oila', 'lemma': 'oila', 'pos': 'NOUN', 'id': '352', 'affix': '(i)mga', 'affixed': 'mga', 'possession': '1', 'cases': 'Dative', 'singular': True}]"
1369,Sport,Sport,jabr,jabr/,jabr,jabr,"[{'word': 'jabr', 'stem': 'jabr', 'lemma': 'jabr', 'pos': 'Undefined'}]"
1369,Sport,Sport,boï¿½ï¿½,boï¿½ï¿½ï,boï¿,boï¿,"[{'word': 'boï¿½ï¿½ï¿½lardi', 'stem': 'boï¿½ï¿½ï¿½l', 'lemma': 'boï¿½ï¿½ï¿½l', 'pos': 'VERB', 'id': '74', 'affix': '(a)rdi', 'affixed': 'ardi', 'tense': 'Past', 'person': '3', 'verb_func': 'Participle', 'impulsion': 'Message', 'singular': True}, {'word': 'boï¿½ï¿½ï¿½lardi', 'stem': 'boï¿½ï¿½ï¿½l', 'lemma': 'boï¿½ï¿½ï¿½l', 'pos': 'VERB', 'id': '1097', 'affix': 'Ardi', 'affixed': 'ardi', 'ver"
1370,Sport,Sport,bizning,biz/ning,biz,biz,"[{'word': 'bizning', 'stem': 'biz', 'lemma': 'biz', 'pos': 'NOUN', 'id': '24', 'affix': 'ning', 'affixed': 'ning', 'cases': 'Genitive', 'singular': True}, {'word': 'bizning', 'stem': 'biz', 'lemma': 'biz', 'pos': 'PRN', 'id': '1781', 'affix': 'ning', 'affixed': 'ning', 'cases': 'Genitive'}]"
1370,Sport,Sport,ham,ham/,ham,ham,"[{'word': 'ham', 'stem': 'ham', 'lemma': 'ham', 'pos': 'PRT'}]"
1370,Sport,Sport,uyda,uy/da,uy,uy,"[{'word': 'uyda', 'stem': 'uy', 'lemma': 'uy', 'pos': 'VERB', 'id': '7', 'affix': 'da', 'affixed': 'da'}]"
1370,Sport,Sport,kutayotgan,kut/ayotgan,kut,kut,"[{'word': 'kutayotgan', 'stem': 'kut', 'lemma': 'kut', 'pos': 'VERB', 'id': '111', 'affix': '(a)yotgan', 'affixed': 'ayotgan', 'tense': 'Present', 'person': '3', 'verb_func': 'Participle'}]"
1370,Sport,Sport,ota,ota/,ota,ota,"[{'word': 'ota', 'stem': 'ota', 'lemma': 'ota', 'pos': 'Undefined'}]"
1370,Sport,Sport,onamiz,ona/miz,ona,ona,"[{'word': 'onamiz', 'stem': 'ona', 'lemma': 'ona', 'pos': 'NOUN', 'id': '2', 'affix': '(i)miz', 'affixed': 'miz', 'possession': '1', 'plural': True}, {'word': 'onamiz', 'stem': 'ona', 'lemma': 'ona', 'pos': 'NOUN', 'id': '318', 'affix': 'miz', 'affixed': 'miz', 'possession': '1', 'plural': True, 'question': True}]"
1370,Sport,Sport,bor,bor/,bor,bor,"[{'word': 'bor', 'stem': 'bor', 'lemma': 'bor', 'pos': 'Undefined'}]"
1370,Sport,Sport,dedi,de/di,de,de,"[{'word': 'dedi', 'stem': 'de', 'lemma': 'de', 'pos': 'VERB', 'id': '299', 'affix': 'di', 'affixed': 'di', 'tense': 'Past', 'person': '3', 'verb_func': 'Finite', 'impulsion': 'Message'}]"
